Longitude,Latitude,title/0/en,notes/en,time,severity_rating,0/name
29.14882,-3.36277,Five unidentified gunmen raided a house in the Kakombe neighborhood of the Uvira rural commune.,Five unidentified gunmen raided a house in the Kakombe neighborhood of the Uvira rural commune. The attackers kidnapped a 40-year-old man and demanded a ransom of $2000 for the release of the hostage. They also stole money and goods.,2/24/2019,1,Kidnap for Ransom
28.06837,-1.66172,"The Nyatura Domi, who had kidnapped a woman from Iterero village in Rutshuru territory on February 19, 2019, released the victim after receiving payment of the $1500 ransom.","The Nyatura Domi, who had kidnapped a woman from Iterero village in Rutshuru territory on February 19, 2019, released the victim after receiving payment of the $1500 ransom.",2/24/2019,1,Returnee
29.31212,0.09836,Armed men burned the Ebola treatment center in the Katwa district of Butembo town.,Armed men burned the Ebola treatment center in the Katwa district of Butembo town. The patients that were being treated at this center were referred to the ITAV&nbsp;site.,2/24/2019,1,Destruction of Property
29.43188,0.45902,Five unidentified gunmen raided a house in the Kasanga neighborhood of Beni city.,"Five unidentified gunmen raided a house in the Kasanga neighborhood of Beni city. The attackers looted $77, a TV screen and a bag of clothes.",2/23/2019,1,Looting
29.43044,0.49806,Five FARDC soldiers raided two houses in the Mambango neighborhood of Beni town.,"Five FARDC soldiers raided two houses in the Mambango neighborhood of Beni town. The attackers stole $100, two phones, a radio, a solar panel, and a shoe.",2/23/2019,1,Looting
29.13278,-3.46855,Three unidentified gunmen shot and killed a 63-year-old woman at Lumumba village in Uvira territory.,Three unidentified gunmen shot and killed a 63-year-old woman at Lumumba village in Uvira territory.,2/23/2019,3,Killing
28.89181,-1.7897,An FARDC soldier tortured and injured a 35-year-old man in the Numbi locality of Kalehe territory.,An FARDC soldier tortured and injured a 35-year-old man in the Numbi locality of Kalehe territory. This incident occurred due to the low-cost sale of the soldier's mineral waste.,2/23/2019,1,Serious Injury
29.09145,-2.98727,"Alerted by the victims of looting near Kitemesho village in Uvira territory, the FARDC attacked the assailants who were looting civilians.","Alerted by the victims of looting near Kitemesho village in Uvira territory, the FARDC attacked the assailants who were looting civilians. The FARDC chased the attackers.",2/22/2019,1,Clash
29.09145,-2.98727,Unidentified gunmen looted money and property near Kitemesho village in Uvira territory.,Unidentified gunmen looted money and property near Kitemesho village in Uvira territory.,2/22/2019,1,Looting
29.71467,0.04102,Unidentified gunmen raided a house in the Latin Quarter neighborhood of the Kasindi rural commune.,"Unidentified gunmen raided a house in the Latin Quarter neighborhood of the Kasindi rural commune. The attackers took away money, a phone and a TV screen.",2/22/2019,1,Looting
28.79355,-2.35446,Unidentified gunmen raided houses Chenkuru village in Kabare territory.,Unidentified gunmen raided houses Chenkuru village in Kabare territory. The attackers also looted property.,2/22/2019,1,Looting
29.45125,0.50914,Unidentified gunmen stabbed a man in the Ngongolio neighborhood of Beni town.,Unidentified gunmen stabbed a man in the Ngongolio neighborhood of Beni town. The body of the victim was found near the victim's home.,2/22/2019,3,Killing
29.30213,0.09174,The population attacked Ebola response agents in the Bwinongo neighborhood of Butembo town.,The population attacked Ebola response agents in the Bwinongo neighborhood of Butembo town. The incident occurred after a patient's death by Ebola. Police intervened to disperse the protesters.,2/22/2019,1,Riot
29.47627,0.48141,Unidentified gunmen shot and killed a 50-year-old man in the Rwangoma neighborhood of Beni town.,Unidentified gunmen shot and killed a 50-year-old man in the Rwangoma neighborhood of Beni town. The body of the victim was found in a ravine.,2/22/2019,3,Killing
29.2713,0.20705,The Mai-Mai Mazembe attacked an FARDC position at Kikere village in Beni territory.,The Mai-Mai Mazembe attacked an FARDC position at Kikere village in Beni territory. The FARDC killed a man mistaking him for the enemy.,2/22/2019,3,Killing
28.65403,-2.62605,Unidentified gunmen raided houses at Ciranga village in Kabare territory.,Unidentified gunmen raided houses at Ciranga&nbsp;village in Kabare territory. The attackers also looted property.,2/21/2019,1,Looting
28.06837,-1.66172,"The Nyatura Domi, who had abducted two women and a girl from Iterero village in Rutshuru territory on February 20, 2019, released the hostages.","The Nyatura Domi, who had abducted two women and a girl from Iterero&nbsp;village in Rutshuru territory on February 20, 2019, released the hostages.",2/21/2019,1,Returnee
28.95172,-1.11504,A police officer shot at his colleague and a detainee at Busumba village in Masisi territory.,A police officer shot at his colleague and a detainee at Busumba village in Masisi territory. The victims succumbed to their wounds. The officer responsible for this incident then committed suicide by shooting himself.,2/21/2019,3,Killing
29.37171,0.13314,Unidentified gunmen killed a 35-year-old man at Kasavava village in Beni territory.,Unidentified gunmen killed a 35-year-old man at Kasavava village in Beni territory. The body of the victim was found in a compound.,2/21/2019,3,Killing
29.20826,-1.66527,Unidentified gunmen raided several houses in the Ndosho neighborhood of Goma town.,Unidentified gunmen raided several houses in the Ndosho neighborhood of Goma town. The attackers killed two women and three men. They also kidnapped nearly twelve people. They demanded a ransom for the release of the hostages.,2/20/2019,6,Killing
29.2713,0.20705,An armed man carrying a weapon stabbed a man near Butuhe village in Beni territory.,An armed man stabbed a man near&nbsp;Butuhe&nbsp;village in Beni territory. The victim died at the Butuhe Health Center.,2/20/2019,3,Killing
28.52874,-1.70832,"The Raia Mutomboki Delphin Mbaenda arrested and tortured two women aged 22 and 34, respectively, in Lukaraba village in Walikale territory.","The Raia Mutomboki Delphin Mbaenda arrested and tortured two women aged 22 and 34, respectively, in Lukaraba village in Walikale territory. The victims had been accused of witchcraft by their neighbors. The injured victims were taken to the Hombo health post for appropriate care.",2/20/2019,1,Serious Injury
29.22122,-1.02819,The Nyatura Domi abducted two women and a girl near Iterero (Kishishe) village in Rutshuru territory.,The Nyatura Domi abducted two women and a girl near Iterero (Kishishe) village in Rutshuru territory. The kidnappers raped the hostages.,2/20/2019,1,Rape
29.52515,-0.06458,The FARDC attacked a Mai-Mai Mazembe position at Vurondo village in Beni territory.,"The FARDC attacked a Mai-Mai Mazembe position at Vurondo village in Beni territory. The attack resulted in the injury of two FARDC soldiers, and four dead and two captured in the ranks of Mai-Mai Mazembe. The FARDC recovered two AK-47 rifles, three spears, a phone, ammunition,&nbsp;and amulets.",2/20/2019,3,Clash
28.86774,-2.69419,Unidentified gunmen raided several houses at Cigukiro village in Walungu territory.,Unidentified gunmen raided several houses at Cigukiro village in Walungu territory. The attackers injured a 32-year-old woman and two men aged 35 and 45. They also looted property.,2/20/2019,1,Looting
29.44664,-0.03811,Unidentified gunmen kidnapped a man from Kambake village in Beni territory.,Unidentified gunmen kidnapped a man from Kambake village in Beni territory. The kidnappers demanded a ransom for the release of the hostage.,2/20/2019,1,Kidnap for Ransom
29.14882,-3.36277,"Unidentified gunmen looted $363, medicine from a pharmacy, and goods from a shop in the Mulongwe neighborhood of the Uvira rural commune.","Unidentified gunmen looted $363, medicine from a pharmacy, and goods from a shop in the Mulongwe neighborhood of the Uvira rural commune. The attackers also stole a TV screen and a motorcycle.",2/19/2019,1,Looting
29.22122,-1.02819,The Nyatura Domi kidnapped a 34-year-old woman from Kishishe village in Rutshuru territory.,The Nyatura Domi kidnapped a 34-year-old woman from Kishishe village in Rutshuru territory. The kidnappers raped the hostage. They demanded a ransom of $6000 for the release of the hostage.,2/19/2019,1,Rape
29.03212,-3.33975,The RED Tabara took twelve cows from a farm in Masango village in Uvira territory.,The RED Tabara took twelve cows from a farm in Masango village in Uvira territory. The FARDC alerted did not intercept the attackers.,2/19/2019,1,Looting
29.09145,-2.98727,"Alerted to the looting of cows and passengers' property, the FARDC attacked the Mai-Mai Mwenyemali near Kitemesho village in Uvira territory.","Alerted to the looting of cows and passengers' property, the FARDC attacked the Mai-Mai Mwenyemali near Kitemesho village in Uvira territory. During the attack, three cows were killed and three others were wounded, among those stolen by the attackers.",2/19/2019,1,Clash
29.07299,-0.58398,The NDC Guidon attacked the FARDC who wanted to establish their position at Kyuto village in Lubero territory.,The NDC Guidon attacked the FARDC who wanted to establish a position at&nbsp;Kyuto&nbsp;village in Lubero territory. The NDC Guidon flushed the FARDC out of this village. The attack left five dead in the ranks of the FARDC and one wounded for the NDC Guidon.,2/19/2019,3,Clash
29.09145,-2.98727,"The Mai-Mai Mwenyemali stole eight cows near Kitemesho village in Uvira territory, after stealing money and goods from the passengers of two vehicles.","The Mai-Mai Mwenyemali stole eight cows near Kitemesho village in Uvira territory, after stealing money and goods from the passengers of two vehicles.",2/19/2019,1,Looting
29.09145,-2.98727,The Mai-Mai Mwenyemali robbed two cars near Kitemseho village in Uvira territory.,The Mai-Mai Mwenyemali robbed two cars near Kitemseho village in Uvira territory. The attackers looted money and goods.&nbsp;&nbsp;,2/19/2019,1,Looting
29.45996,0.50038,Unidentified gunmen raided a house in the Bunzi neighborhood of Beni town.,Unidentified gunmen raided a house in the Bunzi neighborhood of Beni town. The attackers shot and killed a 60-year-old man and looted $24.,2/19/2019,3,Killing
29.22931,-1.08436,"The Nyatura Domi, who had abducted a man from Buhambi village in Rutshuru territory on February 17, 2019, following a land conflict, released the hostage after making peace with his neighbor.","The Nyatura Domi, who had abducted a man from Buhambi village in Rutshuru territory on February 17, 2019, following a land conflict, released the hostage after making peace with his neighbor.",2/19/2019,1,Returnee
28.78538,-1.35953,Mapenzi group fighters tortured and injured the village chief of Lwashi village in Masisi territory.,Mapenzi group fighters tortured and injured the village chief of Lwashi&nbsp;village in Masisi territory. The victim succumbed to his wounds.,2/19/2019,3,Killing
28.82627,-2.42651,Unidentified men abducted a 10-year-old girl from Chibonaboshi village in Kabare territory.,Unidentified men abducted a 10-year-old girl from Chibonaboshi village in Kabare territory.,2/19/2019,1,Abduction
