publication_date,report_date,country,province,health_zone,confirmed_cases,probable_cases,total_cases,confirmed_deaths,total_deaths,total_suspected_cases,new_deaths,new_cured,total_cured,new_suspected_cases,old_suspected_cases,confirmed_cases_change,probable_cases_change,total_cases_change,confirmed_deaths_change,total_deaths_change,total_suspected_cases_change,source
2019-03-26,2019-03-25,COD,North Kivu,Lubero,3,0,3,1,1,0,,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_26mar19
2019-03-26,2019-03-25,COD,North Kivu,Mabalako,90,16,106,54,70,4,,,,,,0,0,0,0,0,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_26mar19
2019-03-26,2019-03-25,COD,North Kivu,Mangurujipa,5,0,5,4,4,0,,,,,,0,0,0,0,0,-6,https://mailchi.mp/sante.gouv.cd/ebola_kivu_26mar19
2019-03-26,2019-03-25,COD,North Kivu,Masereka,27,1,28,8,9,0,,,,,,-1,0,-1,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_26mar19
2019-03-26,2019-03-25,COD,North Kivu,Musienene,6,1,7,2,3,0,,,,,,0,0,0,0,0,-22,https://mailchi.mp/sante.gouv.cd/ebola_kivu_26mar19
2019-03-26,2019-03-25,COD,North Kivu,Mutwanga,4,0,4,3,3,3,,,,,,0,0,0,0,0,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_26mar19
2019-03-26,2019-03-25,COD,North Kivu,Oicha,33,0,33,20,20,20,,,,,,0,0,0,0,0,10,https://mailchi.mp/sante.gouv.cd/ebola_kivu_26mar19
2019-03-26,2019-03-25,COD,North Kivu,Vuhovi,30,0,30,12,12,0,,,,,,3,0,3,0,0,-4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_26mar19
2019-03-26,2019-03-25,COD,Ituri,Bunia,1,0,1,1,1,11,,,,,,0,0,0,0,0,4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_26mar19
2019-03-26,2019-03-25,COD,Ituri,Komanda,27,9,36,9,18,11,,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_26mar19
2019-03-26,2019-03-25,COD,Ituri,Mandima,39,3,42,25,28,2,,,,,,1,0,1,2,2,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_26mar19
2019-03-26,2019-03-25,COD,Ituri,Nyankunde,1,0,1,1,1,0,,,,,,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_26mar19
2019-03-26,2019-03-25,COD,Ituri,Rwampara,1,0,1,1,1,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_26mar19
2019-03-26,2019-03-25,COD,Ituri,Tchomia,2,0,2,2,2,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_26mar19
2019-03-25,2019-03-24,COD,North Kivu,Alimbongo,0,0,0,0,0,0,,,,,,0,0,0,0,0,-12,https://mailchi.mp/sante.gouv.cd/ebola_kivu_25mar19
2019-03-25,2019-03-24,COD,North Kivu,Beni,230,9,239,119,128,66,,,,,,1,0,1,0,0,-6,https://mailchi.mp/sante.gouv.cd/ebola_kivu_25mar19
2019-03-25,2019-03-24,COD,North Kivu,Biena,6,0,6,6,6,10,,,,,,0,0,0,0,0,7,https://mailchi.mp/sante.gouv.cd/ebola_kivu_25mar19
2019-03-25,2019-03-24,COD,North Kivu,Butembo,97,0,97,74,74,21,,,,,,0,0,0,2,2,-10,https://mailchi.mp/sante.gouv.cd/ebola_kivu_25mar19
2019-03-25,2019-03-24,COD,North Kivu,Goma,0,0,0,0,0,8,,,,,,0,0,0,0,0,8,https://mailchi.mp/sante.gouv.cd/ebola_kivu_25mar19
2019-03-25,2019-03-24,COD,North Kivu,Kalunguta,48,13,61,22,35,9,,,,,,0,0,0,0,0,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_25mar19
2019-03-25,2019-03-24,COD,North Kivu,Katwa,281,11,292,192,203,25,,,,,,4,0,4,2,2,4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_25mar19
2019-03-25,2019-03-24,COD,North Kivu,Kayina,8,0,8,3,3,6,,,,,,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_25mar19
2019-03-25,2019-03-24,COD,North Kivu,Kyondo,15,2,17,12,14,5,,,,,,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_25mar19
2019-03-25,2019-03-24,COD,North Kivu,Lubero,3,0,3,1,1,1,,,,,,0,0,0,0,0,-4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_25mar19
2019-03-25,2019-03-24,COD,North Kivu,Mabalako,90,16,106,54,70,1,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_25mar19
2019-03-25,2019-03-24,COD,North Kivu,Mangurujipa,5,0,5,4,4,6,,,,,,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_25mar19
2019-03-25,2019-03-24,COD,North Kivu,Masereka,28,1,29,8,9,2,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_25mar19
2019-03-25,2019-03-24,COD,North Kivu,Musienene,6,1,7,2,3,22,,,,,,0,0,0,0,0,4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_25mar19
2019-03-25,2019-03-24,COD,North Kivu,Mutwanga,4,0,4,3,3,6,,,,,,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_25mar19
2019-03-25,2019-03-24,COD,North Kivu,Oicha,33,0,33,20,20,10,,,,,,0,0,0,0,0,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_25mar19
2019-03-25,2019-03-24,COD,North Kivu,Vuhovi,27,0,27,12,12,4,,,,,,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_25mar19
2019-03-25,2019-03-24,COD,Ituri,Bunia,1,0,1,1,1,7,,,,,,0,0,0,0,0,-6,https://mailchi.mp/sante.gouv.cd/ebola_kivu_25mar19
2019-03-25,2019-03-24,COD,Ituri,Komanda,27,9,36,9,18,12,,,,,,0,0,0,0,0,-6,https://mailchi.mp/sante.gouv.cd/ebola_kivu_25mar19
2019-03-25,2019-03-24,COD,Ituri,Mandima,38,3,41,23,26,3,,,,,,2,0,2,1,1,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_25mar19
2019-03-25,2019-03-24,COD,Ituri,Nyankunde,1,0,1,1,1,2,,,,,,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_25mar19
2019-03-25,2019-03-24,COD,Ituri,Rwampara,1,0,1,1,1,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_25mar19
2019-03-25,2019-03-24,COD,Ituri,Tchomia,2,0,2,2,2,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_25mar19
2019-03-24,2019-03-23,COD,North Kivu,Alimbongo,0,0,0,0,0,12,,,,,,0,0,0,0,0,12,https://mailchi.mp/sante.gouv.cd/ebola_kivu_24mar19
2019-03-24,2019-03-23,COD,North Kivu,Beni,229,9,238,119,128,72,,,,,,1,0,1,0,0,16,https://mailchi.mp/sante.gouv.cd/ebola_kivu_24mar19
2019-03-24,2019-03-23,COD,North Kivu,Biena,6,0,6,6,6,3,,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_24mar19
2019-03-24,2019-03-23,COD,North Kivu,Butembo,97,0,97,72,72,31,,,,,,2,0,2,3,3,13,https://mailchi.mp/sante.gouv.cd/ebola_kivu_24mar19
2019-03-24,2019-03-23,COD,North Kivu,Goma,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_24mar19
2019-03-24,2019-03-23,COD,North Kivu,Kalunguta,48,13,61,22,35,6,,,,,,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_24mar19
2019-03-24,2019-03-23,COD,North Kivu,Katwa,277,11,288,190,201,21,,,,,,2,0,2,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_24mar19
2019-03-24,2019-03-23,COD,North Kivu,Kayina,8,0,8,3,3,4,,,,,,0,0,0,0,0,-5,https://mailchi.mp/sante.gouv.cd/ebola_kivu_24mar19
2019-03-24,2019-03-23,COD,North Kivu,Kyondo,15,2,17,12,14,7,,,,,,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_24mar19
2019-03-24,2019-03-23,COD,North Kivu,Lubero,3,0,3,1,1,5,,,,,,1,0,1,0,0,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_24mar19
2019-03-24,2019-03-23,COD,North Kivu,Mabalako,90,16,106,54,70,1,,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_24mar19
2019-03-24,2019-03-23,COD,North Kivu,Mangurujipa,5,0,5,4,4,4,,,,,,0,0,0,0,0,-4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_24mar19
2019-03-24,2019-03-23,COD,North Kivu,Masereka,28,1,29,8,9,2,,,,,,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_24mar19
2019-03-24,2019-03-23,COD,North Kivu,Musienene,6,1,7,2,3,18,,,,,,0,0,0,0,0,-5,https://mailchi.mp/sante.gouv.cd/ebola_kivu_24mar19
2019-03-24,2019-03-23,COD,North Kivu,Mutwanga,4,0,4,3,3,4,,,,,,0,0,0,0,0,-7,https://mailchi.mp/sante.gouv.cd/ebola_kivu_24mar19
2019-03-24,2019-03-23,COD,North Kivu,Oicha,33,0,33,20,20,13,,,,,,0,0,0,0,0,4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_24mar19
2019-03-24,2019-03-23,COD,North Kivu,Vuhovi,27,0,27,12,12,6,,,,,,4,0,4,1,1,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_24mar19
2019-03-24,2019-03-23,COD,Ituri,Bunia,1,0,1,1,1,13,,,,,,0,0,0,0,0,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_24mar19
2019-03-24,2019-03-23,COD,Ituri,Komanda,27,9,36,9,18,18,,,,,,0,0,0,0,0,-5,https://mailchi.mp/sante.gouv.cd/ebola_kivu_24mar19
2019-03-24,2019-03-23,COD,Ituri,Mandima,36,3,39,22,25,0,,,,,,0,0,0,0,0,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_24mar19
2019-03-24,2019-03-23,COD,Ituri,Nyankunde,1,0,1,1,1,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_24mar19
2019-03-24,2019-03-23,COD,Ituri,Rwampara,1,0,1,1,1,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_24mar19
2019-03-24,2019-03-23,COD,Ituri,Tchomia,2,0,2,2,2,0,,,,,,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_24mar19
2019-03-23,2019-03-22,COD,North Kivu,Alimbongo,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_23mar19
2019-03-23,2019-03-22,COD,North Kivu,Beni,228,9,237,119,128,56,,,,,,0,0,0,-1,-1,4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_23mar19
2019-03-23,2019-03-22,COD,North Kivu,Biena,6,0,6,6,6,4,,,,,,0,0,0,1,1,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_23mar19
2019-03-23,2019-03-22,COD,North Kivu,Butembo,95,0,95,69,69,18,,,,,,1,0,1,2,2,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_23mar19
2019-03-23,2019-03-22,COD,North Kivu,Goma,0,0,0,0,0,0,,,,,,0,0,0,0,0,-10,https://mailchi.mp/sante.gouv.cd/ebola_kivu_23mar19
2019-03-23,2019-03-22,COD,North Kivu,Kalunguta,48,13,61,22,35,8,,,,,,0,0,0,0,0,5,https://mailchi.mp/sante.gouv.cd/ebola_kivu_23mar19
2019-03-23,2019-03-22,COD,North Kivu,Katwa,275,11,286,190,201,21,,,,,,3,0,3,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_23mar19
2019-03-23,2019-03-22,COD,North Kivu,Kayina,8,0,8,3,3,9,,,,,,0,0,0,0,0,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_23mar19
2019-03-23,2019-03-22,COD,North Kivu,Kyondo,15,2,17,12,14,6,,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_23mar19
2019-03-23,2019-03-22,COD,North Kivu,Lubero,2,0,2,1,1,2,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_23mar19
2019-03-23,2019-03-22,COD,North Kivu,Mabalako,90,16,106,54,70,2,,,,,,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_23mar19
2019-03-23,2019-03-22,COD,North Kivu,Mangurujipa,5,0,5,4,4,8,,,,,,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_23mar19
2019-03-23,2019-03-22,COD,North Kivu,Masereka,28,1,29,8,9,1,,,,,,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_23mar19
2019-03-23,2019-03-22,COD,North Kivu,Musienene,6,1,7,2,3,23,,,,,,0,0,0,0,0,-6,https://mailchi.mp/sante.gouv.cd/ebola_kivu_23mar19
2019-03-23,2019-03-22,COD,North Kivu,Mutwanga,4,0,4,3,3,11,,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_23mar19
2019-03-23,2019-03-22,COD,North Kivu,Oicha,33,0,33,20,20,9,,,,,,1,0,1,1,1,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_23mar19
2019-03-23,2019-03-22,COD,North Kivu,Vuhovi,23,0,23,11,11,4,,,,,,1,0,1,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_23mar19
2019-03-23,2019-03-22,COD,Ituri,Bunia,1,0,1,1,1,10,,,,,,0,0,0,0,0,-4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_23mar19
2019-03-23,2019-03-22,COD,Ituri,Komanda,27,9,36,9,18,23,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_23mar19
2019-03-23,2019-03-22,COD,Ituri,Mandima,36,3,39,22,25,3,,,,,,0,0,0,1,1,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_23mar19
2019-03-23,2019-03-22,COD,Ituri,Nyankunde,1,0,1,1,1,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_23mar19
2019-03-23,2019-03-22,COD,Ituri,Rwampara,1,0,1,1,1,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_23mar19
2019-03-23,2019-03-22,COD,Ituri,Tchomia,2,0,2,2,2,2,,,,,,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_23mar19
2019-03-22,2019-03-21,COD,North Kivu,Alimbongo,0,0,0,0,0,0,,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22mar19
2019-03-22,2019-03-21,COD,North Kivu,Beni,228,9,237,120,129,52,,,,,,0,0,0,0,0,-12,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22mar19
2019-03-22,2019-03-21,COD,North Kivu,Biena,6,0,6,5,5,5,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22mar19
2019-03-22,2019-03-21,COD,North Kivu,Butembo,94,0,94,67,67,21,,,,,,0,0,0,5,5,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22mar19
2019-03-22,2019-03-21,COD,North Kivu,Goma,0,0,0,0,0,10,,,,,,0,0,0,0,0,10,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22mar19
2019-03-22,2019-03-21,COD,North Kivu,Kalunguta,48,13,61,22,35,3,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22mar19
2019-03-22,2019-03-21,COD,North Kivu,Katwa,272,11,283,190,201,19,,,,,,0,0,0,0,0,-12,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22mar19
2019-03-22,2019-03-21,COD,North Kivu,Kayina,8,0,8,3,3,6,,,,,,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22mar19
2019-03-22,2019-03-21,COD,North Kivu,Kyondo,15,2,17,12,14,7,,,,,,0,0,0,0,0,5,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22mar19
2019-03-22,2019-03-21,COD,North Kivu,Lubero,2,0,2,1,1,2,,,,,,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22mar19
2019-03-22,2019-03-21,COD,North Kivu,Mabalako,90,16,106,54,70,4,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22mar19
2019-03-22,2019-03-21,COD,North Kivu,Mangurujipa,5,0,5,4,4,7,,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22mar19
2019-03-22,2019-03-21,COD,North Kivu,Masereka,28,1,29,8,9,3,,,,,,1,0,1,1,1,-6,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22mar19
2019-03-22,2019-03-21,COD,North Kivu,Musienene,6,1,7,2,3,29,,,,,,0,0,0,0,0,5,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22mar19
2019-03-22,2019-03-21,COD,North Kivu,Mutwanga,4,0,4,3,3,12,,,,,,0,0,0,0,0,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22mar19
2019-03-22,2019-03-21,COD,North Kivu,Oicha,32,0,32,19,19,8,,,,,,0,0,0,0,0,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22mar19
2019-03-22,2019-03-21,COD,North Kivu,Vuhovi,22,0,22,11,11,2,,,,,,0,0,0,0,0,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22mar19
2019-03-22,2019-03-21,COD,Ituri,Bunia,1,0,1,1,1,14,,,,,,0,0,0,0,0,5,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22mar19
2019-03-22,2019-03-21,COD,Ituri,Komanda,27,9,36,9,18,23,,,,,,0,0,0,0,0,7,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22mar19
2019-03-22,2019-03-21,COD,Ituri,Mandima,36,3,39,21,24,4,,,,,,1,0,1,1,1,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22mar19
2019-03-22,2019-03-21,COD,Ituri,Nyankunde,1,0,1,1,1,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22mar19
2019-03-22,2019-03-21,COD,Ituri,Rwampara,1,0,1,1,1,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22mar19
2019-03-22,2019-03-21,COD,Ituri,Tchomia,2,0,2,2,2,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_22mar19
2019-03-21,2019-03-20,COD,North Kivu,Alimbongo,0,0,0,0,0,1,,,,,,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21mar19
2019-03-21,2019-03-20,COD,North Kivu,Beni,228,9,237,120,129,64,,,,,,2,0,2,1,1,-24,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21mar19
2019-03-21,2019-03-20,COD,North Kivu,Biena,6,0,6,5,5,5,,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21mar19
2019-03-21,2019-03-20,COD,North Kivu,Butembo,94,0,94,62,62,22,,,,,,2,0,2,1,1,13,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21mar19
2019-03-21,2019-03-20,COD,North Kivu,Goma,0,0,0,0,0,0,,,,,,0,0,0,0,0,-8,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21mar19
2019-03-21,2019-03-20,COD,North Kivu,Kalunguta,48,13,61,22,35,3,,,,,,0,0,0,0,0,-4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21mar19
2019-03-21,2019-03-20,COD,North Kivu,Katwa,272,11,283,190,201,31,,,,,,1,0,1,1,1,10,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21mar19
2019-03-21,2019-03-20,COD,North Kivu,Kayina,8,0,8,3,3,4,,,,,,0,0,0,0,0,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21mar19
2019-03-21,2019-03-20,COD,North Kivu,Kyondo,15,2,17,12,14,2,,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21mar19
2019-03-21,2019-03-20,COD,North Kivu,Lubero,2,0,2,1,1,0,,,,,,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21mar19
2019-03-21,2019-03-20,COD,North Kivu,Mabalako,90,16,106,54,70,4,,,,,,0,0,0,0,0,4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21mar19
2019-03-21,2019-03-20,COD,North Kivu,Mangurujipa,5,0,5,4,4,8,,,,,,0,0,0,0,0,5,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21mar19
2019-03-21,2019-03-20,COD,North Kivu,Masereka,27,1,28,7,8,9,,,,,,1,0,1,0,0,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21mar19
2019-03-21,2019-03-20,COD,North Kivu,Musienene,6,1,7,2,3,24,,,,,,0,0,0,0,0,5,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21mar19
2019-03-21,2019-03-20,COD,North Kivu,Mutwanga,4,0,4,3,3,9,,,,,,0,0,0,0,0,-16,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21mar19
2019-03-21,2019-03-20,COD,North Kivu,Oicha,32,0,32,19,19,11,,,,,,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21mar19
2019-03-21,2019-03-20,COD,North Kivu,Vuhovi,22,0,22,11,11,5,,,,,,3,0,3,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21mar19
2019-03-21,2019-03-20,COD,Ituri,Bunia,1,0,1,1,1,9,,,,,,0,0,0,0,0,9,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21mar19
2019-03-21,2019-03-20,COD,Ituri,Komanda,27,9,36,9,18,16,,,,,,0,0,0,0,0,10,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21mar19
2019-03-21,2019-03-20,COD,Ituri,Mandima,35,3,38,20,23,3,,,,,,2,0,2,1,1,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21mar19
2019-03-21,2019-03-20,COD,Ituri,Nyankunde,1,0,1,1,1,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21mar19
2019-03-21,2019-03-20,COD,Ituri,Rwampara,1,0,1,1,1,0,,,,,,0,0,0,0,0,-10,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21mar19
2019-03-21,2019-03-20,COD,Ituri,Tchomia,2,0,2,2,2,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21mar19
2019-03-20,2019-03-19,COD,North Kivu,Alimbongo,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20mar19
2019-03-20,2019-03-19,COD,North Kivu,Beni,226,9,235,119,128,88,,,,,,0,0,0,0,0,-6,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20mar19
2019-03-20,2019-03-19,COD,North Kivu,Biena,6,0,6,5,5,6,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20mar19
2019-03-20,2019-03-19,COD,North Kivu,Butembo,92,0,92,61,61,9,,,,,,1,0,1,2,2,-9,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20mar19
2019-03-20,2019-03-19,COD,North Kivu,Goma,0,0,0,0,0,8,,,,,,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20mar19
2019-03-20,2019-03-19,COD,North Kivu,Kalunguta,48,13,61,22,35,7,,,,,,0,0,0,0,0,7,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20mar19
2019-03-20,2019-03-19,COD,North Kivu,Katwa,271,11,282,189,200,21,,,,,,2,0,2,1,1,-4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20mar19
2019-03-20,2019-03-19,COD,North Kivu,Kayina,8,0,8,3,3,7,,,,,,1,0,1,0,0,5,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20mar19
2019-03-20,2019-03-19,COD,North Kivu,Kyondo,15,2,17,12,14,3,,,,,,-2,0,-2,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20mar19
2019-03-20,2019-03-19,COD,North Kivu,Lubero,2,0,2,1,1,2,,,,,,0,0,0,0,0,-4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20mar19
2019-03-20,2019-03-19,COD,North Kivu,Mabalako,90,16,106,54,70,0,,,,,,-1,0,-1,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20mar19
2019-03-20,2019-03-19,COD,North Kivu,Mangurujipa,5,0,5,4,4,3,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20mar19
2019-03-20,2019-03-19,COD,North Kivu,Masereka,26,1,27,7,8,6,,,,,,6,0,6,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20mar19
2019-03-20,2019-03-19,COD,North Kivu,Musienene,6,1,7,2,3,19,,,,,,0,0,0,0,0,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20mar19
2019-03-20,2019-03-19,COD,North Kivu,Mutwanga,4,0,4,3,3,25,,,,,,0,0,0,0,0,12,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20mar19
2019-03-20,2019-03-19,COD,North Kivu,Oicha,32,0,32,19,19,10,,,,,,1,0,1,0,0,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20mar19
2019-03-20,2019-03-19,COD,North Kivu,Vuhovi,19,0,19,11,11,6,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20mar19
2019-03-20,2019-03-19,COD,Ituri,Bunia,1,0,1,1,1,0,,,,,,1,0,1,1,1,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20mar19
2019-03-20,2019-03-19,COD,Ituri,Komanda,27,9,36,9,18,6,,,,,,0,0,0,0,0,-5,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20mar19
2019-03-20,2019-03-19,COD,Ituri,Mandima,33,3,36,19,22,0,,,,,,3,0,3,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20mar19
2019-03-20,2019-03-19,COD,Ituri,Nyankunde,1,0,1,1,1,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20mar19
2019-03-20,2019-03-19,COD,Ituri,Rwampara,1,0,1,1,1,10,,,,,,1,0,1,1,1,10,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20mar19
2019-03-20,2019-03-19,COD,Ituri,Tchomia,2,0,2,2,2,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20mar19
